	url	text	id	dot	title	published	date_raw
2817	http://neurostars.org/p/2817/	 Hi. I'm starting to take a look at some HCP (human connectome project) MEG data and would like to proceed using nipype rather than the matlab and bash scripts that are provided from the connectomeDB website. I'm aware of a few pipelines here and there for fMRI and DWI that can be easily adapted to HCP data, but not for MEG. I would be aiming for at least partial overlap with the analyses of fMRI 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14ace6371a5:9990bc:113fbbc6	first-story	nipype pipelines for HCP data	Fri, 09 Jan 2015 09:19:56 GMT	published:Fri, 09 Jan 2015 09:19:56 GMT -- Received: Fri, 09 Jan 2015 11:10:31 GMT
2800	http://neurostars.org/p/2800/	 I'm looking for a database or data repository where I can store a collection of DTI reconstructions for a rat study. Does anyone have recommendations? This is for a paper being published in Plos One. Thanks! 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14abc5a8c29:162fc92e:d38cab4a	first-story	What is a good repository to publicly host a collection of rat DTI scans for free?	Mon, 05 Jan 2015 21:54:08 GMT	published:Mon, 05 Jan 2015 21:54:08 GMT -- Received: Mon, 05 Jan 2015 23:07:38 GMT
2797	http://neurostars.org/p/2797/	 For the majority of cognitive science fMRI projects, there are multiple functional runs for each subject. In some cases, for example with motion correction, all volumes across all runs are registered to the first volume of the first run etc. Can someone point me to a simple resource on how to setup a workflow so that you can iterate over subjects & over runs? 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14abb10bbfd:15bd0242:d38cab4a	first-story	NiPype - Multiple subjects & functional runs?	Mon, 05 Jan 2015 15:47:53 GMT	published:Mon, 05 Jan 2015 15:47:53 GMT -- Received: Mon, 05 Jan 2015 17:07:23 GMT
2796	http://neurostars.org/p/2796/	 Hello, So I have managed to run dmri_camino_dti.py smoothly on my mac, and returned no errors. The output gave files including data_DT_tracked.trk, which is 198.6 MB in size, but appears blank when I open in TrackVis. All trk outputs were blank here. Let me know, it is appreciated Thanks 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14ab87d40f6:151621d0:8340a896	first-story	Tutorial: Output was blank on tracks, DMRI_Camino_DTI.py	Mon, 05 Jan 2015 02:38:42 GMT	published:Mon, 05 Jan 2015 02:38:42 GMT -- Received: Mon, 05 Jan 2015 05:07:04 GMT
2793	http://neurostars.org/p/2793/	 Hello, I'm starting to look at the heritability of different measurements using the Human Connectome Project (HCP). At the moment there are ~200 subjects: ~50 monozygotic (MZ) twin pairs, and ~50 dyzygotic (DZ) twin pairs. I'm using OpenMx, with the twin analysis script described in their manual. Given the number of subjects, I should be well powered to reproduce the results in the literature. Ho	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14aa002fdcd:f137be0:d38cab4a	first-story	Which covariates to use in twin analyses of the HCP data?	Wed, 31 Dec 2014 10:51:37 GMT	published:Wed, 31 Dec 2014 10:51:37 GMT -- Received: Wed, 31 Dec 2014 11:02:38 GMT
2792	http://neurostars.org/p/2792/	 Hi, I am trying to normalize and temporally filter an fMRI time series data using the following command: T= io.time_series_from_file(in_file, TR=tr, normalize='zscore', filter={'lb':highpass, 'ub':lowpass, 'method':'fir'} and keep getting this error: ValueError: filtfilt only accepts 1-d arrays. Normalizing the data without the filtering part works fine. I am using python 2.7, scipy 0.14.0, numpy	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a9c25b48c:e09753d:d38cab4a	first-story	[nitime] Filtering fMRI time series: ValueError: filtfilt only accepts 1-d arrays.	Tue, 30 Dec 2014 16:26:33 GMT	published:Tue, 30 Dec 2014 16:26:33 GMT -- Received: Tue, 30 Dec 2014 17:02:04 GMT
2789	http://neurostars.org/p/2789/	 How do you unpickle the output files (.pklz)? Will the result be in NIFTI format? Any help will be appreciated. Thanks a lot. 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a757f900a:40db271:8340a896	first-story	Tutorial: pickled problem - how do you unpickle output files	Tue, 23 Dec 2014 03:40:33 GMT	published:Tue, 23 Dec 2014 03:40:33 GMT -- Received: Tue, 23 Dec 2014 04:55:01 GMT
2787	http://neurostars.org/p/2787/	I'm putting together an MVPA pipeline using Nipype and so am using a bunch of custom function nodes. (Unrelated: are there any plans to add a PyMVPA interface to Nipype?) The first step of this pipeline finds the behavioral data from the scanning sessions and records the timing of the events to use as labels for the scans during classification. This is a relatively simple function that just receiv	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a6376bd99:a249858:8340a896	first-story	Nipype custom function node: Interface Function failed to run error	Fri, 19 Dec 2014 16:16:07 GMT	published:Fri, 19 Dec 2014 16:16:07 GMT -- Received: Fri, 19 Dec 2014 16:52:13 GMT
2786	http://neurostars.org/p/2786/	 I couldn´t find in the bips -77 workflow when some operations apparently demean (or z-score) the time series. As a result some values (probably those that were below the mean before) became negative. Please see the .png in the link, it is the final output (with the cursor on one negative voxel) and the relative timeseries (it looks wired to me). Why is it necessary? How can I get an output with o	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a62d1ae55:9e7e0ec:8340a896	first-story	bips preprocessing_negative values in the brain	Fri, 19 Dec 2014 12:27:28 GMT	published:Fri, 19 Dec 2014 12:27:28 GMT -- Received: Fri, 19 Dec 2014 13:51:56 GMT
2779	http://neurostars.org/p/2779/	 Hey community, is there a possibility to connect two nodes, which haven't a matching output to input datatype. For example: node1 has an output which is type of Directory trait node2 needs as input a commaseperated string of absolute paths to files The execution of node2 depends on the result of node1. For now I didn't find a solution and would be delighted to hearing from you. Best regards Jan 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a5daa5415:887a77f:b669a9fb	first-story	Connection between nodes with different output/input datatypes	Thu, 18 Dec 2014 13:31:40 GMT	published:Thu, 18 Dec 2014 13:31:40 GMT -- Received: Thu, 18 Dec 2014 13:50:51 GMT
2771	http://neurostars.org/p/2771/	Hi, going through this nice example workflow for rsfMRI preprocessing (https://github.com/nipy/nipype/blob/master/examples/rsfmri_vol_surface_preprocessing_nipy.py#L261) I am wondering about some of the steps: 1. The coregistration is computed for an average median volume across runs. Isn't this problematic as the different runs might not be perfectly aligned to each other? 2. The time series are 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a58825822:6d905fd:b669a9fb	first-story	[nipype] Questions concerning example workflow for rsfMRI preprocessing	Wed, 17 Dec 2014 10:49:57 GMT	published:Wed, 17 Dec 2014 10:49:57 GMT -- Received: Wed, 17 Dec 2014 13:49:04 GMT
2768	http://neurostars.org/p/2768/	"Hello, everyone. I executed SPM Normalize with modulation via pipeline I implemented. import nipype.interfaces.spm as spm import nipype.pipeline.engine as pe ... norm = pe.Node(interface=spm.Normalize(), name=""Norm"") norm.inputs.source = 'inputs.nii' norm.inputs.write_preserve = True ... However, it returned FileNotFoundError as follows: Traceback: Traceback (most recent call last): File ""/usr/lib"	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a57389419:66b1f2c:b669a9fb	first-story	"Bug in case to execute ""Normalize"" with modulation."	Wed, 17 Dec 2014 06:16:01 GMT	published:Wed, 17 Dec 2014 06:16:01 GMT -- Received: Wed, 17 Dec 2014 07:48:53 GMT
2765	http://neurostars.org/p/2765/	Hello, is there anyone, that could help to make sense of this error message (from the crash file)? I am not sure what went wrong here. That would be super nice . Thank you. Leonie nipype_display_crash /home/raid1/lampe/crash-20141215-125915-lampe-21_t1_warped_2_fa.a0.b0.pklz False False File: /home/raid1/lampe/crash-20141215-125915-lampe-21_t1_warped_2_fa.a0.b0.pklz Node: my_workflow.21_t1_warped_	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a4e33f889:36966dc:8340a896	first-story	Interface WarpImageMultiTransform failed to run.	Mon, 15 Dec 2014 12:32:25 GMT	published:Mon, 15 Dec 2014 12:32:25 GMT -- Received: Mon, 15 Dec 2014 13:47:16 GMT
2762	http://neurostars.org/p/2762/	 Hello, Can anyone tell me why my NII files from XNAT are downloaded in some format (with a header file) which is not NIFTI? I have tried it both with XNATSource and PyXNAT. With PyXNAT, I can see the names of the files, but the downloaded files are not NII format. This creates a problem because I am unable to send these files into a workflow/node such as BET. The error message I receive is as fol	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a2c0ee382:7e58f:d38cab4a	first-story	XNATSource and PyXNAT both returning NIFTI files in strange format	Mon, 08 Dec 2014 21:28:18 GMT	published:Mon, 08 Dec 2014 21:28:18 GMT -- Received: Mon, 08 Dec 2014 22:39:40 GMT
2759	http://neurostars.org/p/2759/	 Hello, I am trying to pull DICOM files stored on XNAT to be converted to Nifti via Dicom2Nifti tool. The first part of my code is as follows: dg = pe.Node(XNATSource(), name='xnatsource') dg.inputs.query_template = ('/data/projects/myProjectName/subjects/CENTRAL_S04099/experiments/CENTRAL_E07218/scans/1/resources/DICOM/files') dg.inputs.user = 'userName' dg.inputs.pwd = 'myPassword' dg.inputs.ser	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a22656c8c:275aeb7:c4302584	first-story	Tool: XNATSource: Template ... returns no files. XNATSource failed to run	Sun, 07 Dec 2014 01:07:14 GMT	published:Sun, 07 Dec 2014 01:07:14 GMT -- Received: Sun, 07 Dec 2014 01:37:59 GMT
2755	http://neurostars.org/p/2755/	Hi I am new to pycharm and fsl and am trying to get the two to play nicely together.The problem is that they are not. First off, I am running the Neurodebian x64 virtualbox (6.999 +). To start with I was attempting to use Nipype but have moved back to running a simple subprocess command in order to track where the problem I'm getting occurs. If, from PyCharm, I run a simple subprocess.call('fslsta	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_14a07fafbfe:14ceac21:113fbbc6	first-story	error while loading shared libraries: libnewimage.so: cannot open shared object file	Mon, 01 Dec 2014 21:51:08 GMT	published:Mon, 01 Dec 2014 21:51:08 GMT -- Received: Mon, 01 Dec 2014 22:31:36 GMT
2754	http://neurostars.org/p/2754/	 Hi, can anybody reccommend some sanity check steps to ensure that the preprocessing workflow of restingfMRI data in BIPs run correctly? Thanks 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_149f73aa166:100184cc:113fbbc6	first-story	steps to check rfMRI data preprocessing in BIPS	Fri, 28 Nov 2014 14:13:10 GMT	published:Fri, 28 Nov 2014 14:13:10 GMT -- Received: Fri, 28 Nov 2014 16:27:35 GMT
2742	http://neurostars.org/p/2742/	 Hi, I'm trying to set up my first workflow with NiPype and I'm running into some problems with connecting dcm2nii to the rest of the pipeline. I'm using dcm2nii to convert my dicom files to Nifti files. Then I want to use datagrabber to select some of those nifti files to follow up on the processing. I can't figure out how to do this. Please also let me know if there is a better approach to this 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_149ecec566e:c9ba16f:113fbbc6	first-story	Connecting Dcm2nii interface to Datagrabber (or similar)	Wed, 26 Nov 2014 15:58:14 GMT	published:Wed, 26 Nov 2014 15:58:14 GMT -- Received: Wed, 26 Nov 2014 16:25:51 GMT
2729	http://neurostars.org/p/2729/	 Why in multi band sequences is it required as input the slice time acquisition rather than the slice number? Does it matter if the slice time acquisition slightly differs across participants? Should it be input in ms or sec? Which smoothing is recommended for a voxel size of 2.3x2.3x2.3 mm? Thank you! 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_149c4565128:7cef5df:8b965bbf	first-story	bips_restingfMRI_multiband sequences_slice time or slice number?	Tue, 18 Nov 2014 18:17:28 GMT	published:Tue, 18 Nov 2014 18:17:28 GMT -- Received: Tue, 18 Nov 2014 19:17:11 GMT
2728	http://neurostars.org/p/2728/	 Is it true that SPM cannot handle multiband sequences (so that the alternative DPARSF toolkit won´t work anyway)? if so, why? and which alternative pipeline can be used? thanks! 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_149c4565128:7cef5de:8b965bbf	first-story	resting state data with multi band sequences in SPM	Tue, 18 Nov 2014 18:09:05 GMT	published:Tue, 18 Nov 2014 18:09:05 GMT -- Received: Tue, 18 Nov 2014 19:17:11 GMT
2726	http://neurostars.org/p/2726/	 One of the major demands apparently is a lack of a FOSS for tracking animal behavior. The available commercial offerings (such as from Noldus) are proprietary, limiting, and expensive. 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_149bf2f3a54:5ba911f:8340a896	first-story	Is there any FOSS for tracking animal (mice, tadpoles, moscitos) behavior?	Mon, 17 Nov 2014 17:27:00 GMT	published:Mon, 17 Nov 2014 17:27:00 GMT -- Received: Mon, 17 Nov 2014 19:16:23 GMT
2722	http://neurostars.org/p/2722/	Hello, I want to use this pipeline in BIPS to create a pdf for the preprocessing with the fMRI-preprocessing script. It executed without errors and all the files are in the right directories. I get the following error message: File: crash-20141117-113303-fbeyer-segstats.a0.pklz Node: QA.tsnr_stddev_roi.getstats.segstats.a0 Working directory: /SCR2/data_fbeyer/Results/BIPS/WDR/QA/tsnr_stddev_roi/ge	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_149bde57902:574741f:8b965bbf	first-story	fMRI_QA Pipeline (BIPS: 5dd866fe8af611e1b9d5001e4fb1404c Task/Resting fMRI Quality Assurance workflow)	Mon, 17 Nov 2014 10:55:36 GMT	published:Mon, 17 Nov 2014 10:55:36 GMT -- Received: Mon, 17 Nov 2014 13:16:12 GMT
2721	http://neurostars.org/p/2721/	I am looking to visualize tracts from ProbtrackX using Chris Gorgolewski's BedpostX particle reader. (I am looking to generate a connectivity matrix between atlas regions, and this is is invaluable to me in visualizing the tracks. ) For this, I need to output particle files from ProbtrackX using the verbose==2 option, and then feed this to the BedpostX particle reader to generate .trk files. Howev	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_149b8197396:391ea10:8340a896	first-story	ProbtrackX question: How to obtain tracts to visualize	Sun, 16 Nov 2014 07:19:36 GMT	published:Sun, 16 Nov 2014 07:19:36 GMT -- Received: Sun, 16 Nov 2014 10:15:16 GMT
2717	http://neurostars.org/p/2717/	 Hey everyone, I currently evaluate NiPype against XNAT Server with its pipeline engine. I tried to figure out the advantages / features NiPype offers, which aren't available / or can't be implemented with XNAT. Probably I'm not long enough familiar with the matter to see them. It would be very nice if someone of you could name me some arguments why I should use NiPype. Best regards, Jan 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_149afb9b194:154d11f:8340a896	first-story	NiPype Pipeline Features/Advantages towards XNAT	Fri, 14 Nov 2014 18:57:10 GMT	published:Fri, 14 Nov 2014 18:57:10 GMT -- Received: Fri, 14 Nov 2014 19:13:42 GMT
2712	http://neurostars.org/p/2712/	 I'd like to get a collection of Data Use Agreements and Data License examples for future reference. Does anyone have examples that they like or support? What are the costs/benefits of choosing one over the other? For example, here are a few that I've found: Datasets PING: http://pingstudy.ucsd.edu/Data.php HCP: http://humanconnectome.org/data/data-use-terms/index.html ADNI: http://adni.loni.usc.e	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_149aa548a0c:4c53798:b669a9fb	first-story	"What are the most ""open"" data use agreements or data licenses?"	Thu, 13 Nov 2014 15:19:24 GMT	published:Thu, 13 Nov 2014 15:19:24 GMT -- Received: Thu, 13 Nov 2014 18:05:07 GMT
2709	http://neurostars.org/p/2709/	 Dear Experts i have acquired a fmri data without synchronization cable ! my TR was 2 seconds so the proper way for the images was that each image took 2 seconds to be acquired but the problem is that i have noticed my first image took up to 7 seconds and the next image 3 seconds and after that the images was taken each 2 seconds. i want to know about the acquisition time of my first 2 or 3 images	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_149a865e8f4:412da82:b669a9fb	first-story	Aquisition time of each DICOM image	Thu, 13 Nov 2014 06:29:56 GMT	published:Thu, 13 Nov 2014 06:29:56 GMT -- Received: Thu, 13 Nov 2014 09:04:51 GMT
